id,ids,name,surname,position,team,price,active,assists,average,blocks,datum,diff,domaci,fletter,ga,goals,gwg,gwin,ha,hits,icetime,id_day,id_muzstvo,injured,last_points,ldesc,locked,loss,matches,note,otg,otl,owned,permil,plusminus,pm,points,ppg,pptime,pts,saves,sdiff,shg,shots,so,sog,spct,status,zaciatok,zmena
8475147,,Jordan Schroeder,Schroeder,C,CHI,500000,0,,,,,0,,J,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478003,,Alex Schoenborn,Schoenborn,W,SJS,500000,0,,,,,0,,A,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485584,,Drew Schock,Schock,D,ANA,500000,1,,,,,0,,D,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482073,,Braden Schneider,Schneider,D,NYR,2560000,1,15,18.300000,134,,0,,B,0,6,1,0,0,146,17:52,0,47,0,0,,0,36,80,,1,0,0,,9,18,1464.00,0,00:00,21,0,2060000,1,95,0,,,,,
8471239,,Cory Schneider,Schneider,G,NJD,500000,0,,,,,0,,C,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,-210000,,,,,,,,
8476766,,Cole Schneider,Schneider,W,NSH,500000,0,,,,,0,,C,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478995,,Nick Schneider,Schneider,G,CAL,500000,0,,,,,0,,N,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480026,,Nate Schnarr,Schnarr,C,LAK,500000,0,,,,,0,,N,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483852,,Brayden Schmitt,Schmitt,D,COL,500000,0,,,,,0,,B,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481676,,Quinn Schmiemann,Schmiemann,D,VAN,500000,0,,,,,0,,Q,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477220,,Nate Schmidt,Schmidt,D,FLA,2820000,1,23,16.009709,88,,0,,N,0,8,2,0,0,117,16:28,0,42,0,0,,0,33,103,,0,0,0,,12,34,1649.00,1,00:00,31,0,1160000,0,96,0,,,,,
8482693,,Roman Schmidt,Schmidt,D,TBL,500000,1,,,,,0,,R,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485363,,Cameron Schmidt,Schmidt,W,DAL,500000,1,,,,,0,,C,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481033,,Akira Schmid,Schmid,G,VGK,3540000,1,0,39.666667,0,,0,,A,5,0,0,2,0,0,42:50,0,62,0,0,,0,3,6,,0,1,0,,0,0,238.00,0,00:00,0,94,3040000,0,0,0,,94.9,,,
8481115,,Ryan Schmelzer,Schmelzer,C,NJD,500000,1,,,,,0,,R,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478150,,Matt Schmalz,Schmalz,W,LAK,500000,0,,,,,0,,M,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477951,,Nick Schmaltz,Schmaltz,C,UTA,3600000,1,43,25.646341,44,,0,,N,0,20,3,0,0,14,18:35,0,64,0,0,,0,31,82,,0,0,0,,-15,14,2103.00,9,00:00,63,0,660000,0,185,0,,,,,
8481681,,Jake Schmaltz,Schmaltz,W,BOS,500000,1,,,,,0,,J,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476877,,Jordan Schmaltz,Schmaltz,D,ARI,500000,0,,,,,0,,J,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8473673,,David Schlemko,Schlemko,D,PHI,500000,0,,,,,0,,D,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482200,,Wyatt Schingoethe,Schingoethe,C,TOR,500000,1,,,,,0,,W,,,,,0,,,0,57,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476799,,Cameron Schilling,Schilling,D,WSH,500000,0,,,,,0,,C,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480332,,Nick Schilkey,Schilkey,W,FA,500000,0,,,,,0,,N,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477957,,Nikita Scherbak,Scherbak,W,LAK,500000,0,,,,,0,,N,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474568,,Luke Schenn,Schenn,D,WPG,2700000,1,7,16.218391,103,,0,,L,0,1,0,0,0,359,16:01,0,60,0,0,,0,38,87,,0,0,0,,-12,77,1411.00,0,00:00,8,0,450000,0,88,0,,,,,
8475170,,Brayden Schenn,Schenn,C,STL,4750000,1,33,29.033708,61,,0,,B,0,20,6,0,0,213,17:36,0,55,0,0,,0,32,89,,2,0,0,,-2,91,2584.00,2,00:00,53,0,850000,0,154,0,,,,,
8478084,,Kyle Schempp,Schempp,C,NYI,500000,0,,,,,0,,K,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478405,,Thomas Schemitsch,Schemitsch,D,FLA,500000,0,,,,,0,,T,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476460,,Mark Scheifele,Scheifele,C,WPG,7240000,1,54,43.215054,64,,0,,M,0,44,12,0,0,94,20:16,0,60,0,0,,0,27,93,,3,0,0,,17,77,4019.00,12,00:00,98,0,1520000,0,201,0,,,,,
8482642,,Adam Scheel,Scheel,G,DAL,500000,0,,,,,0,,A,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8477213,,Tim Schaller,Schaller,W,LAK,500000,0,,,,,0,,T,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485577,,Maxim Schafer,Schafer,W,WSH,500000,1,,,,,0,,M,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8483513,,Reid Schaefer,Schaefer,W,NSH,500000,1,,,,,0,,R,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8485366,,Matthew Schaefer,Schaefer,D,NYI,3060000,1,,,,,0,,M,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8474098,,Colton Sceviour,Sceviour,W,PIT,500000,0,,,,,0,,C,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,-1010000,,,,,,,,
8476311,,Reece Scarlett,Scarlett,D,DAL,500000,0,,,,,0,,R,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483407,,Brandon Scanlin,Scanlin,D,NYR,500000,1,,,,,0,,B,,,,,0,,,0,47,1,0,20251017,0,,,,,,0,,,,,,,,,,,,,,,,2025-10-01,2025-10-01
8474618,,Marco Scandella,Scandella,D,STL,500000,0,,,,,0,,M,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,-1500000,,,,,,,,
8474579,,Luca Sbisa,Sbisa,D,NSH,500000,0,,,,,0,,L,,,,,0,,,0,48,0,0,,0,,,,,,0,,,,,,,,,-100000,,,,,,,,
8485465,,Owen Say,Say,G,CAL,500000,1,,,,,0,,O,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8485001,,Logan Sawyer,Sawyer,C,MTL,500000,1,,,,,0,,L,,,,,0,,,0,45,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484224,,Gracyn Sawchyn,Sawchyn,C,FLA,500000,1,,,,,0,,G,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8479313,,Zach Sawchenko,Sawchenko,G,CBJ,500000,1,,,,,0,,Z,,,,,0,,,0,38,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481673,,Danil Savunov,Savunov,W,ARI,500000,0,,,,,0,,D,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483512,,Matt Savoie,Savoie,C,EDM,500000,1,1,1.250000,1,,0,,M,0,0,0,0,0,3,12:31,0,41,0,0,,0,4,4,,0,0,0,,-4,0,5.00,0,00:00,1,0,,0,6,0,,,,,
8483677,,Samuel Savoie,Savoie,W,CHI,500000,1,,,,,0,,S,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482108,,Carter Savoie,Savoie,W,EDM,500000,0,,,,,0,,C,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482965,,Nicolas Savoie,Savoie,D,COL,500000,0,,,,,0,,N,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485241,,Charles Savoie,Savoie,W,MTL,500000,0,,,,,0,,C,,,,,0,,,0,45,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481520,,Isaiah Saville,Saville,G,VGK,500000,0,,,,,0,,I,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8475233,,David Savard,Savard,D,MTL,1860000,1,15,11.925000,160,,0,,D,0,1,0,0,0,63,16:17,0,45,0,0,,0,31,80,,0,0,0,,-10,36,954.00,0,00:00,16,0,100000,0,50,0,,,,,
8462118,,Marc Savard,Savard,C,NJD,500000,0,,,,,0,,M,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482971,,Tyler Savard,Savard,W,PHI,500000,0,,,,,0,,T,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482662,,Redmond Savage,Savage,C,DET,500000,0,,,,,0,,R,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477085,,Ashton Sautner,Sautner,D,WPG,500000,0,,,,,0,,A,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483089,,Oliver Satny,Satny,G,BUF,500000,0,,,,,0,,O,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8474667,,Harri Sateri,Sateri,G,DET,500000,0,,,,,0,,H,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485106,,Miroslav Satan,Satan,C,WSH,500000,1,,,,,0,,M,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484136,,Max Sasson,Sasson,C,VAN,1320000,1,4,10.517241,11,,0,,M,0,3,0,0,0,18,10:20,0,58,0,0,,0,10,29,,0,0,0,,1,0,305.00,0,00:00,7,0,,0,31,0,,,,,
8479745,,Evan Sarthou,Sarthou,G,FA,500000,0,,,,,0,,E,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477424,,Juuse Saros,Saros,G,NSH,3980000,1,1,29.758621,0,,0,,J,167,0,0,20,0,0,57:54,0,48,0,0,,0,30,58,,0,6,0,,0,0,1726.00,0,00:00,1,1428,-4230000,0,0,4,,89.5,,,
8485764,,Asan Sarkenov,Sarkenov,W,COL,500000,1,,,,,0,,A,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8482912,,Stiven Sardarian,Sardarian,W,BUF,500000,0,,,,,0,,S,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477098,,Charlie Sarault,Sarault,C,ANA,500000,0,,,,,0,,C,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483511,,Matyas Sapovaliv,Sapovaliv,C,VGK,500000,1,,,,,0,,M,,,,,0,,,0,62,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8478122,,Patrick Sanvido,Sanvido,D,DAL,500000,0,,,,,0,,P,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479473,,Mathew Santos,Santos,W,DET,500000,0,,,,,0,,M,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8471390,,Mike Santorelli,Santorelli,C,ANA,500000,0,,,,,0,,M,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477463,,Steven Santini,Santini,D,TBL,610000,1,0,8.000000,2,,0,,S,0,0,0,0,0,1,11:37,0,56,0,0,,0,0,1,,0,0,0,,0,0,8.00,0,00:00,0,0,-640000,0,1,0,,,,,
8485097,,Basile Sansonnens,Sansonnens,D,VAN,500000,1,,,,,0,,B,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8477948,,Travis Sanheim,Sanheim,D,PHI,2650000,1,22,19.048780,153,,0,,T,0,8,0,0,0,84,24:30,0,51,0,0,,0,38,82,,0,0,0,,-6,40,1562.00,0,00:00,30,0,1130000,0,139,0,,,,,
8473610,,Bobby Sanguinetti,Sanguinetti,D,BUF,500000,0,,,,,0,,B,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477482,,Zach Sanford,Sanford,W,CHI,500000,1,,,,,0,,Z,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,-1560000,,,,,,,,
8478433,,Felix Sandstrom,Sandstrom,G,BUF,500000,1,,,,,0,,F,,,,,0,,,0,33,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476518,,Carter Sandlak,Sandlak,W,CAR,500000,0,,,,,0,,C,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484223,,Axel Sandin-Pellikka,Sandin-Pellikka,D,DET,500000,1,,,,,0,,A,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480873,,Rasmus Sandin,Sandin,D,WSH,2910000,1,27,17.695652,137,,0,,R,0,4,0,0,0,99,19:25,0,59,0,0,,0,25,92,,0,0,0,,12,23,1628.00,1,00:00,31,0,580000,0,91,0,,,,,
8482243,,Linus Sandin,Sandin,W,PHI,500000,0,,,,,0,,L,,,,,0,,,0,51,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482105,,Jake Sanderson,Sanderson,D,OTT,4450000,1,48,27.872093,152,,0,,J,0,12,5,0,0,44,24:34,0,50,0,0,,0,30,86,,2,0,0,,-15,14,2397.00,5,00:00,60,0,3950000,0,204,0,,,,,
8485642,,Carter Sanderson,Sanderson,W,PIT,500000,1,,,,,0,,C,,,,,0,,,0,53,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480807,,Mattias Samuelsson,Samuelsson,D,BUF,2070000,1,10,15.225806,83,,0,,M,0,4,1,0,0,104,19:18,0,33,1,0,20250927,0,29,62,,0,0,0,,3,22,944.00,0,00:00,14,0,1510000,0,52,0,,,,2025-09-27,2025-09-27
8485095,,William Samuelsson,Samuelsson,C,DAL,500000,1,,,,,0,,W,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8475194,,Philip Samuelsson,Samuelsson,D,CAR,500000,0,,,,,0,,P,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476868,,Henrik Samuelsson,Samuelsson,C,ARI,500000,0,,,,,0,,H,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478492,,Ilya Samsonov,Samsonov,G,VGK,4920000,1,1,39.068966,0,,0,,I,82,0,0,16,0,0,01:11,0,62,0,0,,0,9,29,,0,4,0,,0,0,1133.00,0,00:00,1,669,-1490000,0,0,2,,89.1,,,
8482890,,Ethan Samson,Samson,D,PHI,500000,1,,,,,0,,E,,,,,0,,,0,51,1,0,20251106,0,,,,,,0,,,,,,,,,0,,,,,,,2025-09-26,2025-09-26
8482713,,Mackie Samoskevich,Samoskevich,W,FLA,3210000,1,17,20.552632,27,,0,,M,0,15,5,0,0,145,13:13,0,42,0,0,,0,27,76,,0,0,0,,-4,16,1562.00,4,00:00,32,0,2710000,0,135,0,,,,,
8480041,,Dmitri Samorukov,Samorukov,D,STL,500000,0,,,,,0,,D,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8468697,,Igor Samoilov,Samoilov,D,ARI,500000,0,,,,,0,,I,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479392,,Jordan Sambrook,Sambrook,D,BOS,500000,0,,,,,0,,J,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480049,,Dylan Samberg,Samberg,D,WPG,3720000,1,17,22.767123,124,,0,,D,0,6,2,0,0,69,21:40,0,60,1,0,20250930,0,19,73,,1,0,0,,35,28,1662.00,0,00:00,23,0,3220000,0,111,0,,,,2025-09-28,2025-09-28
8484509,,Josh Samanski,Samanski,C,EDM,500000,1,,,,,0,,J,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8485639,,Anthony Allain Samake,Samake,D,ANA,500000,1,,,,,0,,A,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8460626,,Bryce Salvador,Salvador,D,NJD,500000,0,,,,,0,,B,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485659,,Daniel Salonen,Salonen,G,EDM,500000,1,,,,,0,,D,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8483510,,Elias Salomonsson,Salomonsson,D,WPG,500000,1,,,,,0,,E,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8476447,,Miikka Salomaki,Salomaki,W,COL,500000,0,,,,,0,,M,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480071,,Robin Salo,Salo,D,NYI,500000,0,,,,,0,,R,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480317,,Brodan Salmond,Salmond,G,FA,500000,0,,,,,0,,B,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482760,,Samu Salminen,Salminen,C,NJD,500000,1,,,,,0,,S,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477324,,Saku Salminen,Salminen,C,TBL,500000,0,,,,,0,,S,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483598,,Oskari Salminen,Salminen,G,WPG,500000,0,,,,,0,,O,,,,,0,,,0,60,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8479020,,Dante Salituro,Salituro,W,MIN,500000,0,,,,,0,,D,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479552,,Anthony Salinitri,Salinitri,C,NYR,500000,0,,,,,0,,A,,,,,0,,,0,47,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483509,,Otto Salin,Salin,D,LAK,500000,1,,,,,0,,O,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8484222,,Eduard Sale,Sale,W,SEA,1540000,1,,,,,0,,E,,,,,0,,,0,63,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481008,,Radim Salda,Salda,D,TBL,500000,0,,,,,0,,R,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483066,,Colby Saganiuk,Saganiuk,C,TOR,500000,0,,,,,0,,C,,,,,0,,,0,57,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482915,,Ilya Safonov,Safonov,C,VAN,500000,1,,,,,0,,I,,,,,0,,,0,58,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480076,,Ostap Safin,Safin,W,EDM,500000,0,,,,,0,,O,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478012,,Dylan Sadowy,Sadowy,W,DET,500000,0,,,,,0,,D,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478503,,Jack Sadek,Sadek,D,MIN,500000,0,,,,,0,,J,,,,,0,,,0,44,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477149,,Scott Sabourin,Sabourin,W,SJS,500000,1,0,-14.000000,1,,0,,S,0,0,0,0,0,2,10:27,0,54,0,0,,0,1,1,,0,0,0,,-2,0,-14.00,0,00:00,0,0,-470000,0,0,0,,,,,
8485003,,Kim Saarinen,Saarinen,G,SEA,500000,1,,,,,0,,K,,,,,0,,,0,63,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8478834,,Vili Saarijarvi,Saarijarvi,D,CHI,500000,0,,,,,0,,V,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477313,,Santeri Saari,Saari,D,STL,500000,0,,,,,0,,S,,,,,0,,,0,55,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485047,,Joona Saarelainen,Saarelainen,C,TBL,500000,1,,,,,0,,J,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8478839,,Aleksi Saarela,Saarela,C,FLA,500000,0,,,,,0,,A,,,,,0,,,0,42,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481588,,Antti Saarela,Saarela,C,CHI,500000,0,,,,,0,,A,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480324,,Zach Saar,Saar,W,FA,500000,0,,,,,0,,Z,,,,,0,,,0,0,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8476438,,Brandon Saad,Saad,W,VGK,2310000,1,19,14.425000,21,,0,,B,0,13,1,0,0,19,14:47,0,62,0,0,,0,32,80,,0,0,0,,-8,8,1154.00,0,00:00,32,0,-1010000,0,140,0,,,,,
8482926,,Martin Rysavy,Rysavy,W,CBJ,500000,0,,,,,0,,M,,,,,0,,,0,38,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8475680,,Jussi Rynnas,Rynnas,G,DAL,500000,0,,,,,0,,J,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8479684,,Drake Rymsha,Rymsha,C,BOS,500000,1,,,,,0,,D,,,,,0,,,0,32,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480221,,Drake Rymsha,Rymsha,C,LAK,500000,0,,,,,0,,D,,,,,0,,,0,43,0,0,,0,,,,,,0,,,,,,,,,-160000,,,,,,,,
8484402,,Alexander Rykov,Rykov,W,CAR,500000,1,,,,,0,,A,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8479531,,Yegor Rykov,Rykov,D,NYR,500000,0,,,,,0,,Y,,,,,0,,,0,47,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8482818,,Simon Ryfors,Ryfors,C,TBL,500000,0,,,,,0,,S,,,,,0,,,0,56,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8467545,,Michael Ryder,Ryder,W,NJD,500000,0,,,,,0,,M,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477368,,Viktor Crus Rydberg,Rydberg,C,NYI,500000,0,,,,,0,,V,,,,,0,,,0,46,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8483607,,Gustav Rydahl,Rydahl,C,COL,500000,0,,,,,0,,G,,,,,0,,,0,37,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8479568,,Jake Ryczek,Ryczek,D,CHI,500000,0,,,,,0,,J,,,,,0,,,0,36,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8484966,,Jakub Rychlovsky,Rychlovsky,W,DET,500000,1,,,,,0,,J,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8477510,,Kerby Rychel,Rychel,W,CAL,500000,0,,,,,0,,K,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8481662,,Henrik Rybinski,Rybinski,W,WSH,500000,1,,,,,0,,H,,,,,0,,,0,59,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8468014,,Maxim Rybin,Rybin,W,ANA,500000,0,,,,,0,,M,,,,,0,,,0,31,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480949,,Patrik Rybar,Rybar,G,DET,500000,0,,,,,0,,P,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477046,,Joakim Ryan,Ryan,D,CAR,500000,1,,,,,0,,J,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8471676,,Bobby Ryan,Ryan,W,DET,500000,0,,,,,0,,B,,,,,0,,,0,40,0,0,,0,,,,,,0,,,,,,,,,-1530000,,,,,,,,
8478585,,Derek Ryan,Ryan,C,EDM,990000,0,5,7.722222,21,,0,,D,0,1,0,0,0,25,09:21,0,41,0,0,,0,11,36,,0,0,0,,-4,12,278.00,0,00:00,6,0,-500000,0,20,0,,,,,
8460536,,Dmitri Ryabykin,Ryabykin,D,CAL,500000,0,,,,,0,,D,,,,,0,,,0,34,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8485368,,Ivan Ryabkin,Ryabkin,C,CAR,500000,1,,,,,0,,I,,,,,0,,,0,35,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8480008,,Adam Ruzicka,Ruzicka,C,ARI,500000,0,,,,,0,,A,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8469462,,Tuomo Ruutu,Ruutu,W,NJD,500000,0,,,,,0,,T,,,,,0,,,0,49,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8478886,,Markus Ruusu,Ruusu,G,DAL,500000,0,,,,,0,,M,,,,,0,,,0,39,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8480172,,Jan Rutta,Rutta,D,SJS,1510000,0,6,11.388889,73,,0,,J,0,3,0,0,0,40,17:15,0,54,0,0,,0,33,54,,0,0,0,,-3,28,615.00,0,00:00,9,0,-970000,0,55,0,,,,,
8475846,,Troy Rutkowski,Rutkowski,D,OTT,500000,0,,,,,0,,T,,,,,0,,,0,50,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8475810,,Bryan Rust,Rust,W,PIT,4280000,1,34,31.873239,49,,0,,B,0,31,5,0,0,62,19:45,0,53,1,0,20251016,0,28,71,,2,0,0,,-21,18,2263.00,5,00:00,65,0,-510000,0,191,0,,,,2025-10-03,2025-10-03
8476418,,Robbie Russo,Russo,D,ARI,500000,0,,,,,0,,R,,,,,0,,,0,52,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8471729,,Kris Russell,Russell,D,EDM,500000,0,,,,,0,,K,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,-1540000,,,,,,,,
8479466,,Patrick Russell,Russell,W,EDM,500000,0,,,,,0,,P,,,,,0,,,0,41,0,0,,0,,,,,,0,,,,,,,,,-570000,,,,,,,,
8483618,,Mitchell Russell,Russell,W,SJS,500000,0,,,,,0,,M,,,,,0,,,0,54,0,0,,0,,,,,,0,,,,,,,,,,,,,,,,,
8481687,,Kieran Ruscheinski,Ruscheinski,D,MTL,500000,0,,,,,0,,K,,,,,0,,,0,45,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
8477005,,Ryan Rupert,Rupert,C,OTT,500000,0,,,,,0,,R,,,,,0,,,0,50,0,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,
